parent_id,child_id
02018000,02016000
02055100,02016000
02055100,02017500
02018000,02017500
02016000,02018000
02055100,02018000
02027500,02027000
02028500,02027000
02027000,02027500
02028500,02027500
02027000,02028500
02027500,02028500
02065500,02038850
02064000,02038850
02051500,02046000
02053200,02046000
02065500,02051000
02051500,02051000
02046000,02051500
02082950,02051500
02082950,02053200
02051500,02053200
03170000,02053800
02056900,02053800
02017500,02055100
02018000,02055100
02059500,02056900
02053800,02056900
02064000,02059500
02074500,02059500
02065500,02064000
02038850,02064000
02064000,02065500
02051000,02065500
02070000,02069700
02074500,02069700
02069700,02070000
02074500,02070000
02077200,02074500
02070000,02074500
02074500,02077200
02096846,02077200
02082950,02081500
02051500,02081500
02051500,02082950
02081500,02082950
02077200,02096846
02081500,02096846
02111500,02111180
03161000,02111180
02112120,02111500
03161000,02111500
02111500,02112120
02112360,02112120
02112120,02112360
02118500,02112360
02112120,02118500
03161000,02118500
02128000,02125000
02118500,02125000
02125000,02128000
02096846,02128000
02149000,02137727
02140991,02137727
02143040,02140991
02143000,02140991
02140991,02143000
02152100,02143000
02152100,02143040
02143000,02143040
02137727,02149000
02152100,02149000
02143040,02152100
02143000,02152100
03500000,02177000
03498500,02177000
02177000,02178400
03504000,02178400
04221000,03010655
01542810,03010655
03026500,03011800
03028000,03011800
03021350,03015500
04213075,03015500
04213075,03021350
03015500,03021350
03028000,03026500
03011800,03026500
01542810,03028000
01543000,03028000
03049800,03049000
03070500,03049000
03049000,03049800
03070500,03049800
03180500,03050000
03069500,03050000
01594950,03066000
03069500,03066000
01594950,03069500
01606500,03069500
03069500,03070500
01606500,03070500
03078000,03076600
01596500,03076600
01596500,03078000
03076600,03078000
03144000,03140000
04197100,03140000
03140000,03144000
03159540,03144000
03144000,03159540
03237500,03159540
02111500,03161000
02111180,03161000
03165000,03164000
02112360,03164000
03164000,03165000
02112360,03165000
02053800,03170000
03173000,03170000
03170000,03173000
02053800,03173000
03050000,03180500
02011460,03180500
02011400,03182500
02011460,03182500
03182500,03186500
03180500,03186500
03186500,03187500
03182500,03187500
03237280,03213700
03159540,03213700
03237500,03237280
03238500,03237280
03237280,03237500
03159540,03237500
03237500,03238500
03237280,03238500
03238500,03241500
03237500,03241500
03456500,03439000
03500000,03439000
03463300,03450000
02137727,03450000
03456500,03455500
03439000,03455500
03460000,03456500
03439000,03456500
03456500,03460000
03450000,03460000
02137727,03463300
03450000,03463300
03488000,03471500
03473000,03471500
03488000,03473000
03161000,03473000
03161000,03479000
02111180,03479000
03473000,03488000
03161000,03488000
02177000,03498500
03463300,03498500
02178400,03500000
02177000,03500000
03500000,03500240
03504000,03500240
03500240,03504000
03500000,03504000
04115265,04105700
04185000,04105700
04122200,04115265
04105700,04115265
04185000,04122200
04197170,04122200
04115265,04185000
03241500,04185000
04197170,04196800
04185000,04196800
04197170,04197100
04196800,04197100
04197100,04197170
04196800,04197170
03015500,04213000
03049000,04213000
04213000,04213075
03021350,04213075
04224775,04216418
04221000,04216418
03010655,04221000
01518862,04221000
04221000,04224775
04216418,04224775
01510000,04233000
01532000,04233000
01510000,04256000
01350140,04256000
01139000,04296000
01137500,04296000
