parent_id,child_id
01547700,01552000
01567500,01552000
01550000,01552000
01451800,01552000
01557500,01552000
01440400,01552000
03028000,01552000
03011800,01552000
01549500,01552500
01568000,01557500
03028000,01557500
01451800,01568000
01638480,01568000
01613050,01568000
01550000,01568000
01591400,01568000
01586610,01568000
01639500,01568000
01411300,01580000
01644000,01580000
01591400,01580000
01484100,01583500
01580000,01583500
01487000,01583500
01491000,01586610
01658500,01586610
01667500,01591400
01568000,01591400
03070500,01596500
03049000,01596500
03069500,01605500
01632900,01605500
02015700,01605500
02013000,01605500
03069500,01606500
01632000,01606500
02015700,01606500
01596500,01606500
01632900,01606500
03076600,01606500
01613050,01606500
01638480,01606500
01583500,01613050
03186500,01620500
02028500,01632000
02027500,01632000
01606500,01632000
01664000,01632000
01667500,01632000
01666500,01632000
02016000,01632000
03182500,01632000
03069500,01632000
02014000,01632000
02028500,01632900
03180500,01632900
01666500,01632900
01638480,01632900
02011400,01632900
02027500,01632900
01658500,01634500
01666500,01634500
03069500,01634500
01591400,01634500
03066000,01634500
01568000,01638480
01639500,01638480
01606500,01638480
01664000,01638480
01491000,01639500
01568000,01639500
01644000,01639500
01567500,01644000
01667500,01644000
01669000,01644000
01580000,01644000
01606500,01644000
01583500,01644000
01664000,01644000
01591400,01644000
01658500,01644000
01639500,01664000
01586610,01664000
01638480,01664000
01644000,01664000
01591400,01664000
01669520,01664000
02038850,01664000
01669000,01664000
01644000,01666500
01658500,01666500
01632000,01666500
02046000,01666500
01591400,01666500
02038850,01666500
01638480,01666500
01605500,01666500
02051000,01666500
01606500,01667500
01669000,01667500
01644000,01667500
01658500,01667500
01638480,01667500
01664000,01667500
01669520,01667500
02038850,01667500
01591400,01667500
02046000,01667500
01667500,01669000
01485500,01669520
02046000,01669520
02065500,02011400
03186500,02011400
03182500,02011400
03170000,02011400
02017500,02011400
02059500,02011460
02027000,02013000
02015700,02013000
02011400,02013000
03186500,02013000
03173000,02013000
02027000,02014000
02015700,02014000
01632000,02014000
02059500,02014000
02038850,02015700
02011400,02015700
03180500,02015700
02064000,02016000
02059500,02016000
02018000,02016000
03182500,02016000
02055100,02016000
02027500,02016000
02027000,02016000
02028500,02016000
02056900,02016000
02065500,02016000
02038850,02016000
01632000,02016000
02074500,02016000
02070000,02016000
02069700,02016000
02028500,02017500
02015700,02017500
03180500,02017500
02065500,02018000
02028500,02018000
02055100,02018000
02059500,02018000
02016000,02018000
03182500,02018000
02056900,02018000
02027500,02018000
02027000,02018000
02069700,02018000
01632000,02018000
02064000,02018000
03170000,02018000
03173000,02018000
02065500,02027000
02014000,02027000
02011400,02027000
02065500,02027500
02011400,02027500
02038850,02028500
01632900,02028500
02014000,02028500
01667500,02046000
02082950,02046000
02051500,02046000
02051500,02051000
01666500,02051000
02053200,02051000
02053200,02051500
02082950,02051500
01669520,02051500
02046000,02051500
02027000,02051500
02027500,02051500
01669000,02051500
02028500,02051500
02081500,02053200
02051500,02053200
01669000,02053200
03187500,02053800
02013000,02053800
02051000,02056900
02027000,02056900
02096846,02059500
03182500,02059500
03173000,02059500
02018000,02059500
02014000,02059500
02016000,02059500
02011400,02059500
02065500,02059500
02064000,02059500
02074500,02059500
02013000,02059500
03187500,02059500
02081500,02059500
03170000,02064000
02082950,02064000
02051500,02064000
02074500,02064000
02051000,02064000
02056900,02064000
02014000,02064000
02016000,02064000
02046000,02064000
02081500,02064000
02018000,02064000
02011400,02065500
02027000,02065500
02051000,02065500
02046000,02065500
02074500,02065500
02017500,02065500
03173000,02069700
02014000,02069700
02112360,02069700
02096846,02070000
02016000,02070000
02059500,02070000
03173000,02074500
02081500,02074500
02027000,02074500
02051500,02077200
02059500,02081500
02051500,02081500
02074500,02081500
02056900,02081500
02046000,02081500
02082950,02081500
02064000,02081500
02053200,02081500
02053200,02082950
02081500,02082950
02064000,02082950
02038850,02082950
02074500,02082950
03488000,02111180
03161000,02111500
02143000,02111500
03173000,02111500
02137727,02111500
02118500,02112120
03164000,02112120
02056900,02112120
02137727,02112120
02140991,02112120
03161000,02112360
03488000,02112360
03164000,02112360
02128000,02112360
02125000,02118500
03161000,02118500
02112120,02118500
03164000,02118500
02140991,02118500
02070000,02118500
02096846,02118500
02128000,02118500
03170000,02118500
02074500,02118500
03473000,02118500
02137727,02118500
02112360,02125000
02177000,02137727
02111500,02137727
02149000,02137727
03161000,02137727
02111180,02137727
03473000,02137727
02140991,02137727
02118500,02137727
03500000,02137727
02152100,02140991
02143000,02140991
03164000,02140991
03488000,02140991
03161000,02140991
02125000,02140991
02112360,02140991
03473000,02140991
02143040,02140991
02118500,02140991
02149000,02140991
02152100,02143000
02140991,02143000
03473000,02143000
02112360,02143000
03439000,02143000
03488000,02143000
03479000,02143000
03479000,02143040
03479000,02149000
02140991,02149000
02152100,02149000
03439000,02149000
02143000,02149000
03500000,02149000
02137727,02149000
02178400,02149000
03164000,02152100
02111180,02152100
03439000,02152100
03500000,02177000
03498500,02177000
02149000,02177000
02137727,02177000
03463300,02177000
02152100,02177000
02143040,02177000
02140991,02177000
02149000,02178400
03439000,02178400
03049000,03011800
04224775,03015500
04213075,03015500
03049000,03015500
03049800,03015500
01543000,03015500
03021350,03015500
04213000,03015500
04221000,03015500
01557500,03015500
03010655,03021350
03028000,03021350
03049000,03021350
04213075,03028000
01542810,03028000
01543000,03028000
03070500,03049000
03015500,03049000
03021350,03049000
01543000,03049000
01543500,03049000
04213075,03049000
01542810,03049000
01557500,03049800
01605500,03050000
01620500,03050000
01606500,03069500
01594950,03069500
03076600,03069500
03182500,03069500
01634500,03069500
03069500,03070500
01606500,03070500
02011460,03070500
03050000,03070500
03049800,03070500
01605500,03070500
03070500,03076600
03070500,03078000
03186500,03159540
03237500,03159540
03144000,03159540
02149000,03161000
02143040,03161000
03164000,03161000
02112120,03161000
02112120,03164000
02059500,03164000
03170000,03164000
02069700,03164000
02070000,03164000
03173000,03164000
03473000,03170000
02074500,03170000
02011460,03170000
02077200,03170000
02112120,03170000
02064000,03170000
03182500,03173000
02118500,03173000
03213700,03173000
02111500,03173000
03161000,03173000
03488000,03173000
01606500,03180500
03069500,03180500
02017500,03182500
02028500,03182500
02015700,03182500
02011460,03182500
02013000,03182500
03182500,03186500
03237280,03213700
03159540,03213700
03237500,03213700
03161000,03213700
03237280,03237500
03159540,03237500
03237280,03238500
02178400,03439000
03456500,03439000
02137727,03439000
03460000,03456500
03456500,03460000
03460000,03463300
02118500,03471500
02112360,03473000
03488000,03473000
03161000,03473000
03170000,03479000
03173000,03479000
03439000,03479000
02140991,03488000
03473000,03488000
03164000,03488000
02177000,03498500
03463300,03498500
02137727,03498500
02149000,03498500
03479000,03498500
02140991,03498500
02152100,03498500
03473000,03498500
02143040,03498500
02177000,03500000
02149000,03500000
02178400,03500000
03498500,03500000
02137727,03500000
02152100,03500000
02140991,03500000
02143040,03500000
03439000,03500240
03439000,03504000
04185000,04122200
04197170,04122200
04115265,04185000
03241500,04185000
03144000,04185000
03140000,04185000
04185000,04196800
04105700,04196800
03238500,04196800
04197170,04196800
03015500,04213000
03049000,04213000
01518862,04216418
03015500,04216418
04233000,04224775
01545600,04224775
01544500,04224775
01542810,04224775
01532000,04233000
01550000,04233000
01142500,04296000
01139000,04296000
01137500,04296000
