parent_id,child_id,parent_area_km2,child_area_km2,area_ratio,elev_diff_m,distance_km
01139800,01144000,22.8,1790.24,78.51929824561404,58.349999999999966,42.61410530737784
02111500,02118500,233.66,400.53,1.7141573226054951,117.2,42.69957493213733
02111180,02143000,131.47,216.67,1.6480565908572298,151.70999999999992,43.02688374181616
01434025,01350080,9.7,83.84,8.643298969072166,141.98000000000002,43.05452118924481
03238500,03237500,568.5,1003.21,1.764661389621812,13.009999999999993,44.37671296331887
01516500,01532000,31.48,553.94,17.596569250317664,127.45000000000005,44.94850174741477
01518862,01548500,233.91,1557.05,6.656620067547348,54.15999999999997,45.17947959421487
01516500,01518862,31.48,233.91,7.430432020330368,33.72000000000003,45.290130206171526
03165000,02112120,102.0,322.27,3.1595098039215683,247.6,45.40037426916862
03471500,03161000,198.16,527.86,2.6638070246265646,189.41,45.46434100505019
02055100,02059500,30.54,485.41,15.894237066142765,80.85000000000002,45.67718378325439
03463300,02149000,112.16,203.85,1.8174928673323825,621.75,45.84865712566003
03479000,03473000,235.6,784.81,3.331112054329372,123.74,45.92151934238412
01594950,03070500,6.12,517.38,84.5392156862745,300.09000000000003,46.36366282981524
01620500,01632000,44.74,543.36,12.144836835046938,242.59000000000003,47.37654380690197
03161000,03164000,527.86,2952.74,5.593793808964498,67.61000000000001,47.54380685297755
01434025,01350140,9.7,43.76,4.511340206185567,149.59000000000003,48.26947108670023
03455500,03500240,72.95,145.86,1.9994516792323511,359.7099999999999,49.13497991913003
03066000,03050000,222.79,487.29,2.1872166614300466,73.18999999999994,50.25553722276644
03011800,03015500,100.1,784.85,7.840659340659341,136.15000000000003,50.53032500108411
01586610,01580000,72.7,244.37,3.361348005502064,22.579999999999984,51.30894750283954
01594950,03078000,6.12,161.48,26.38562091503268,132.7600000000001,52.08984181613053
01134500,04296000,195.13,302.19,1.5486598677804542,59.55000000000001,52.42349904344766
03026500,01543500,20.31,1778.26,87.55588380108321,29.789999999999964,52.68077228482943
02038850,02051000,22.0,144.82,6.582727272727272,25.389999999999983,52.94281978743748
02011460,02013000,156.34,424.78,2.717026992452347,186.56,54.91291994643726
01518862,01544500,233.91,355.06,1.5179342482151257,49.26999999999998,55.3929141701468
02051000,02051500,144.82,1428.71,9.865419141002624,37.620000000000005,55.6571768802167
03066000,01605500,222.79,463.85,2.082005476008798,215.15,55.79543862842894
01055000,01047000,250.64,909.1,3.627114586658156,112.74,56.01431684529079
03165000,02111500,102.0,233.66,2.29078431372549,253.61,56.93455962582839
02011460,01605500,156.34,463.85,2.9669310477165154,21.519999999999985,57.36909006685434
01586610,01638480,72.7,232.0,3.1911966987620355,40.900000000000006,57.73310259931673
01333000,01181000,112.16,243.5,2.1710057061340944,67.98000000000002,57.97004819823376
02077200,02081500,121.69,428.37,3.5201742131645988,61.78999999999999,59.46968312055235
01552500,01549500,60.64,97.49,1.6076846965699207,7.080000000000041,59.481838143332354
03471500,03164000,198.16,2952.74,14.900787242632216,257.02,59.49113946761124
02111180,02112360,131.47,205.3,1.5615729824294518,145.19999999999993,59.76004521614541
03028000,03015500,161.11,784.85,4.871516355285209,76.45999999999998,60.34608697552054
02096846,02081500,19.57,428.37,21.889115993868167,50.63999999999999,60.52891758454343
01139800,01134500,22.8,195.13,8.558333333333334,67.60999999999996,61.17268941060132
02011460,02014000,156.34,396.78,2.537930152232314,187.34000000000003,62.22585471760797
01516500,01552500,31.48,60.64,1.926302414231258,99.35000000000002,62.6268308946474
01632900,01666500,245.05,463.15,1.890022444399102,215.7,62.80518147196425
01550000,01539000,452.68,701.78,1.5502783423168685,121.66000000000004,62.94402473115426
03187500,02011400,207.41,407.72,1.9657682850392943,278.09000000000003,63.01952955843763
01620500,02028500,44.74,245.45,5.486142154671435,408.87,63.54403953097626
02027500,02064000,123.34,427.77,3.4682179341657204,158.31999999999996,64.27758672363198
03026500,01544500,20.31,355.06,17.482028557360906,25.629999999999995,64.82210286259858
01634500,01644000,263.98,859.17,3.254678384726115,157.19,65.29498215583376
01620500,01632900,44.74,245.05,5.477201609298168,369.06,65.31085376966074
02027000,02064000,240.77,427.77,1.7766748349046806,195.23,65.47914302287114
03187500,03180500,207.41,345.06,1.6636613470903043,4.920000000000073,66.41734501330767
02051000,02046000,144.82,288.52,1.992266261566082,64.38000000000001,66.7803744054636
03450000,02152100,14.08,154.99,11.0078125,477.59,67.77248434223965
03450000,03439000,14.08,178.67,12.689630681818182,28.720000000000027,68.24882364507297
03021350,04213000,239.67,455.3,1.8996954145283096,162.67999999999995,68.61424973521515
03455500,03504000,72.95,134.52,1.8440027416038385,287.1099999999999,68.67511740970242
01632900,01667500,245.05,1209.75,4.936747602530096,223.82,69.49780968210112
01466500,01411300,5.38,79.32,14.74349442379182,23.69,69.72306475179052
03165000,02069700,102.0,221.13,2.1679411764705883,335.01,70.98389185003398
01516500,01545600,31.48,120.0,3.811944091486658,115.62,71.79050321302267
01586610,01644000,72.7,859.17,11.818019257221456,9.629999999999995,71.98964514645782
03066000,03180500,222.79,345.06,1.54881278333857,14.980000000000018,72.1466682624413
01620500,02027000,44.74,240.77,5.381537773804202,398.91,72.7931950087061
01620500,02027500,44.74,123.34,2.756817165847117,435.8200000000001,73.05069998794234
02027500,02065500,123.34,252.58,2.0478352521485323,180.44,73.09764394597649
03479000,03488000,235.6,578.21,2.454202037351444,227.12,73.43712642539892
01632900,01664000,245.05,1605.1,6.550091817996327,201.19000000000003,74.28376557503998
03460000,03498500,127.02,696.76,5.485435364509526,573.61,74.37630659930065
01484100,01411300,9.0,79.32,8.813333333333333,2.719999999999999,74.54420807713562
01139800,01078000,22.8,222.46,9.75701754385965,171.22999999999996,75.15940146440524
01484100,01485500,9.0,141.54,15.726666666666668,2.509999999999998,75.34903879060651
01634500,01664000,263.98,1605.1,6.080384877642245,128.34,75.79910255204045
03187500,02014000,207.41,396.78,1.9130225157899807,370.9100000000001,75.9322341180581
03450000,02143040,14.08,66.48,4.721590909090909,480.57,76.08330777165739
03066000,01632000,222.79,543.36,2.438888639526011,528.25,76.20789050554045
03504000,03498500,134.52,696.76,5.1796015462384775,358.7900000000001,77.04321937550067
01516500,04233000,31.48,91.9,2.9193138500635327,200.58000000000004,77.37262843021492
03455500,02178400,72.95,151.28,2.0737491432488007,528.91,77.90425135846027
03026500,01545600,20.31,120.0,5.908419497784343,58.25999999999999,78.50513128420252
03165000,02053800,102.0,280.72,2.7521568627450983,1.9500000000000453,79.93484975177437
03187500,03050000,207.41,487.29,2.349404561014416,63.13,80.05295595706866
02028500,01666500,245.45,463.15,1.8869423507842733,175.89,81.37356390964281
01542810,01547700,13.62,113.54,8.336270190895743,139.13,81.39162545768623
01137500,01052500,228.55,383.82,1.6793699409319622,169.14999999999998,81.48917474748906
01613050,01639500,27.9,267.18,9.576344086021509,63.50000000000003,82.84038735067196
03455500,03463300,72.95,112.16,1.5374914324880051,301.15999999999985,83.54540987273641
03165000,02070000,102.0,270.61,2.6530392156862748,398.97,83.6374226853664
01567500,01639500,38.77,267.18,6.891410884704668,116.38000000000002,85.50797481814861
01596500,01634500,124.65,263.98,2.1177697553148818,318.98,85.8464836606734
01613050,01638480,27.9,232.0,8.315412186379929,105.62000000000003,85.99608817013934
02055100,02027500,30.54,123.34,4.038637851997381,49.46000000000004,86.05419501791057
01139800,04296000,22.8,302.19,13.253947368421052,127.15999999999995,86.45492489834304
01031500,01030500,769.05,3676.17,4.780144333918472,104.0,86.77576551324711
01052500,01047000,383.82,909.1,2.368558178312751,305.32000000000005,86.87284700500555
02011460,02017500,156.34,276.15,1.766342586670078,183.11,87.38229752548834
01137500,01144000,228.55,1790.24,7.833034346970028,325.05,88.16076650539004
02081500,02051500,428.37,1428.71,3.33522422205103,18.81,88.8447592270617
01547700,01568000,113.54,534.39,4.706623216487581,88.05000000000001,89.7580875802359
02055100,02027000,30.54,240.77,7.883759004584152,12.550000000000011,90.3380324282436
01411300,01487000,79.32,187.41,2.362708018154312,1.41,90.7791408027806
01658500,01669000,19.34,71.84,3.7145811789038254,54.5,91.459513914937
01594950,01632900,6.12,245.05,40.040849673202615,482.53,91.54408501644916
03011800,03021350,100.1,239.67,2.3943056943056944,143.31000000000006,92.31077673498764
02011460,02028500,156.34,245.45,1.5699756940002558,500.9,92.71616575447383
02046000,02053200,288.52,583.66,2.022944683210869,61.36,92.9415528043538
01365000,01440000,99.57,167.72,1.684443105353018,230.97000000000003,92.94632262374176
01594950,01634500,6.12,263.98,43.13398692810458,555.3800000000001,93.98863700079602
02055100,02070000,30.54,270.61,8.86083824492469,91.32999999999998,94.56598887225864
01516500,01547700,31.48,113.54,3.6067344345616266,281.02000000000004,95.09640968450248
01583500,01491000,155.85,292.04,1.87385306384344,137.78,95.61817869312024
02055100,02069700,30.54,221.13,7.240667976424361,27.370000000000005,95.7105189522031
03241500,03238500,170.91,568.5,3.326312094084606,34.46999999999997,96.23221826643424
02055100,02074500,30.54,288.53,9.44760969220694,176.69,96.64199936237544
01435000,01439500,172.46,305.88,1.7736286675171054,252.98999999999995,96.6574631825484
03488000,03213700,578.21,2425.06,4.194081735009771,200.99,98.40654214392929
02038850,02046000,22.0,288.52,13.114545454545452,89.77,99.33539702197449
03471500,03173000,198.16,773.32,3.902503027856278,272.67,99.42489373079466
01542810,01557500,13.62,115.3,8.465491923641704,102.70999999999998,99.6726921017493
03011800,01518862,100.1,233.91,2.336763236763237,27.840000000000032,99.83239268324186
02051000,02082950,144.82,460.85,3.1822262118491924,71.25000000000001,99.90600247993588
03471500,03170000,198.16,794.64,4.0100928542591845,309.88,100.39694976964776
01516500,04224775,31.48,231.84,7.364675984752224,115.14,100.43065976335208
01415000,01510000,85.63,382.99,4.472614737825529,122.13000000000004,100.45275417709524
02046000,02082950,288.52,460.85,1.5972896159711634,6.8700000000000045,101.2576913695234
03450000,02111180,14.08,131.47,9.337357954545457,340.84000000000003,101.58980087308804
04115265,04122200,95.78,1048.28,10.944664856963875,9.949999999999989,103.94752952661511
03161000,03170000,527.86,794.64,1.5053991588678817,120.47000000000004,104.28724198284634
01594950,01620500,6.12,44.74,7.310457516339869,113.47000000000004,105.22736321239915
03165000,02056900,102.0,298.11,2.9226470588235296,284.56,105.45684170464568
01434025,01440000,9.7,167.72,17.29072164948454,495.13000000000005,105.71186856241027
01365000,01440400,99.57,175.21,1.75966656623481,131.11,105.96290927432668
01414500,01510000,64.45,382.99,5.942435996896819,293.37000000000006,107.6049839944368
01552500,01451800,60.64,135.84,2.2401055408970976,354.83000000000004,108.53029868932396
03026500,03021350,20.31,239.67,11.80059084194978,91.83000000000004,108.66774268952638
01350140,01333000,43.76,112.16,2.563071297989031,93.82999999999998,109.04398018119744
01567500,01586610,38.77,72.7,1.8751612071189063,117.60000000000002,109.06813360709872
03026500,01557500,20.31,115.3,5.677006400787789,187.24,109.20165270005585
03241500,03237500,170.91,1003.21,5.86981452226318,47.47999999999996,109.66241206872232
04196800,04185000,608.07,1064.0,1.7497985429309124,26.02000000000004,111.1627047820419
01613050,01586610,27.9,72.7,2.6057347670250897,64.72000000000003,112.2972139020372
01586610,01491000,72.7,292.04,4.017056396148556,178.34,112.71508847912446
02011400,03173000,407.72,773.32,1.896693809477092,32.90999999999997,112.80165442904048
01139800,01054200,22.8,180.98,7.937719298245613,45.839999999999975,112.97385520559176
01567500,01583500,38.77,155.85,4.019860717049265,158.16000000000005,113.90889114248408
04197170,04185000,95.21,1064.0,11.175296712530198,24.40000000000004,113.96960643564576
03455500,02152100,72.95,154.99,2.124605894448252,912.51,114.22227591218405
01552500,01440400,60.64,175.21,2.8893469656992083,201.18,114.47890005891604
03463300,03471500,112.16,198.16,1.766761768901569,2.0400000000000773,114.56310480569049
02143040,02125000,66.48,144.55,2.174338146811071,221.1,115.1056607594097
01552500,04233000,60.64,91.9,1.515501319261214,101.23000000000002,115.21331300619116
01055000,01031500,250.64,769.05,3.0683450367060328,175.32,116.48867587022424
03471500,03213700,198.16,2425.06,12.23788857488898,411.7000000000001,116.63149352739894
01613050,01591400,27.9,59.09,2.1179211469534054,112.39,117.00065248384352
01567500,01580000,38.77,244.37,6.303069383543977,140.18,118.43703208582268
01594950,02011460,6.12,156.34,25.545751633986928,21.44000000000005,119.27391028757717
03011800,04224775,100.1,231.84,2.316083916083916,109.26,119.61913958187938
01620500,02017500,44.74,276.15,6.172329012069736,91.08000000000004,119.68777993941004
03076600,03049000,127.4,357.15,2.8033751962323388,430.19000000000005,120.6612731821697
03078000,03049000,161.48,357.15,2.2117290066881345,401.79,122.44188728562108
01658500,01669520,19.34,277.39,14.342812823164426,72.02,123.88428274727994
03237280,03159540,32.95,400.85,12.165402124430956,15.70999999999998,124.59217966917782
01350080,01181000,83.84,243.5,2.904341603053435,169.42000000000002,125.73276261176464
03165000,02074500,102.0,288.53,2.8287254901960783,484.33,126.29966974536131
03011800,04216418,100.1,196.47,1.9627372627372628,95.16000000000008,127.16957386387728
01567500,01591400,38.77,59.09,1.524116584988393,165.27,127.55277603468274
03456500,03479000,133.43,235.6,1.7657198531064977,122.10000000000014,128.0121930339251
01594950,01613050,6.12,27.9,4.5588235294117645,638.22,128.06814341242392
01434025,01187300,9.7,53.92,5.558762886597939,420.23,129.1235287297766
03460000,03479000,127.02,235.6,1.8548260116517084,214.5,129.33688282195777
02011460,02053800,156.34,280.72,1.7955737495202764,172.70000000000005,130.47074527912753
02055100,02077200,30.54,121.69,3.984610347085789,205.99,131.04539074558258
01669000,01485500,71.84,141.54,1.97021158129176,27.48,131.10119458907212
03450000,02178400,14.08,151.28,10.744318181818182,93.99,132.76009483656284
01434025,01333000,9.7,112.16,11.562886597938144,243.42,133.34846272086187
02011460,02056900,156.34,298.11,1.9068056799283613,455.31,133.62842215150997
03144000,04196800,363.41,608.07,1.6732340882199168,15.619999999999948,134.24849898077608
02096846,02051000,19.57,144.82,7.400102197240674,31.829999999999984,135.92991772763332
02051000,02053200,144.82,583.66,4.0302444413755,125.74,137.0963363070913
01620500,01596500,44.74,124.65,2.7860974519445687,122.93000000000006,137.559217296087
01466500,01484100,5.38,9.0,1.6728624535315986,20.97,139.10358409246953
03026500,04216418,20.31,196.47,9.673559822747416,43.680000000000064,139.18485820421722
01052500,01031500,383.82,769.05,2.003673596998593,367.9,140.90529895076415
01516500,03011800,31.48,100.1,3.1797966963151203,5.879999999999996,141.31662477446858
01350080,01169000,83.84,230.64,2.7509541984732824,212.46000000000004,141.37112908596285
04105700,04122200,98.04,1048.28,10.69237046103631,33.30000000000001,142.747725210572
03140000,03159540,70.35,400.85,5.697938877043355,54.89999999999998,144.46956953823576
01139800,01057000,22.8,190.92,8.373684210526315,302.55999999999995,145.08211904532462
01594950,03049800,6.12,14.89,2.4330065359477127,603.22,145.97011815564915
01047000,01030500,909.1,3676.17,4.043746562534374,166.57999999999998,147.10030148755948
