parent_id,child_id
02053200,01644000
03498500,01644000
02013000,01644000
03159540,01644000
03021350,01644000
03463300,01644000
02111180,01644000
01547700,01644000
01484100,01644000
03500000,01664000
01350140,01664000
01644000,01664000
04213075,01664000
02077200,01664000
01552000,01664000
01413500,01664000
01144000,01664000
03488000,01666500
01054200,01666500
02143040,01666500
01415000,01666500
02051000,01666500
02111500,01666500
03450000,01666500
02074500,01666500
04105700,01666500
02018000,01667500
02143040,01667500
04256000,01667500
03069500,01667500
01439500,01667500
03180500,01667500
03498500,01667500
03455500,01667500
02011400,01667500
02111180,01667500
01591400,01669000
02059500,01669520
03161000,01669520
02112120,02011400
01550000,02011400
03455500,02011400
03504000,02011400
03078000,02011400
01669520,02011460
02143040,02013000
03460000,02013000
01350080,02013000
01547700,02013000
04197170,02013000
04233000,02014000
01532000,02014000
03076600,02014000
03439000,02014000
02028500,02015700
03471500,02015700
01139800,02015700
04296000,02016000
01548500,02016000
01423000,02016000
01547700,02016000
03144000,02016000
02082950,02016000
03473000,02016000
03498500,02016000
02081500,02016000
01415000,02016000
01544500,02016000
01411300,02016000
03479000,02016000
01439500,02016000
04197170,02016000
03238500,02017500
01639500,02017500
03182500,02017500
02143000,02018000
03011800,02018000
02053200,02018000
01439500,02018000
01491000,02018000
01516500,02018000
01057000,02018000
03238500,02018000
03471500,02018000
02027000,02018000
03078000,02018000
03237280,02018000
01532000,02018000
02027500,02018000
01350000,02027000
01137500,02027000
01658500,02027000
01333000,02027500
03241500,02027500
03498500,02028500
03180500,02028500
01539000,02028500
03180500,02046000
03170000,02046000
02096846,02046000
03078000,02051000
03165000,02051000
02125000,02051000
03238500,02051500
02018000,02051500
02028500,02051500
02011460,02051500
01557500,02051500
03180500,02051500
03450000,02051500
04197100,02051500
01667500,02053200
01439500,02053200
02018000,02053200
01591400,02053800
01532000,02053800
02046000,02056900
01613050,02056900
01550000,02059500
01591400,02059500
03010655,02059500
03011800,02059500
01634500,02059500
03173000,02059500
03456500,02059500
01547700,02059500
04122200,02059500
02016000,02059500
01510000,02059500
01439500,02059500
03504000,02059500
01055000,02064000
02118500,02064000
03069500,02064000
01139800,02064000
03076600,02064000
01545600,02064000
01439500,02064000
01484100,02064000
02128000,02064000
02051000,02064000
03049800,02064000
01414500,02065500
04105700,02065500
02051000,02065500
03066000,02065500
01169000,02065500
04213000,02065500
01669520,02069700
03170000,02069700
04296000,02069700
04185000,02070000
01187300,02070000
01543500,02070000
02053200,02074500
01134500,02074500
01187300,02074500
01440400,02077200
02013000,02081500
01365000,02081500
02055100,02081500
01031500,02081500
02064000,02081500
03021350,02081500
02046000,02081500
02011460,02081500
01414500,02082950
01365000,02082950
04105700,02082950
02111500,02082950
03439000,02082950
02027500,02111180
01664000,02111500
03049800,02111500
02143000,02111500
04115265,02111500
03186500,02112120
01583500,02112120
03028000,02112120
03050000,02112120
03498500,02112120
02051500,02112360
04296000,02112360
01567500,02112360
01605500,02112360
01596500,02118500
03049800,02118500
02051000,02118500
01144000,02118500
04197100,02118500
01638480,02118500
02028500,02118500
03473000,02118500
04196800,02118500
01365000,02118500
01439500,02118500
03049000,02118500
04197170,02125000
02014000,02137727
01543500,02137727
01350080,02137727
01350140,02137727
04256000,02137727
03173000,02137727
03237280,02137727
01634500,02137727
02111180,02137727
01634500,02140991
04115265,02140991
01658500,02140991
04122200,02140991
02027000,02140991
01552000,02140991
01547700,02140991
03076600,02140991
01666500,02140991
01047000,02140991
01550000,02140991
01054200,02143000
03182500,02143000
04256000,02143000
01078000,02143000
01350000,02143000
03070500,02143000
02140991,02143000
03498500,02143040
01414500,02149000
01532000,02149000
01518862,02149000
03144000,02149000
01669000,02149000
03186500,02149000
01054200,02149000
03237280,02149000
01030500,02152100
04296000,02152100
01057000,02152100
03213700,02177000
01548500,02177000
04197170,02177000
04221000,02177000
01532000,02177000
04197100,02177000
03144000,02177000
02069700,02177000
03159540,02178400
03241500,02178400
03237280,03011800
01057000,03015500
02046000,03015500
01669520,03015500
03021350,03015500
03186500,03015500
01365000,03015500
02011460,03015500
01350080,03015500
01484100,03015500
03070500,03021350
01137500,03021350
03186500,03021350
01547700,03028000
03050000,03028000
01333000,03028000
01137500,03049000
01030500,03049000
02028500,03049000
02111500,03049000
01142500,03049000
02081500,03049000
03066000,03049000
01440400,03049800
01620500,03050000
01187300,03050000
02013000,03069500
01613050,03069500
01440400,03069500
02077200,03069500
04216418,03069500
03455500,03070500
02011460,03070500
04197100,03070500
01542810,03070500
02069700,03070500
01415000,03070500
03026500,03076600
01544500,03078000
01669520,03159540
04196800,03159540
02128000,03159540
02178400,03161000
02011460,03161000
02028500,03161000
01639500,03161000
01350140,03164000
01547700,03164000
01413500,03164000
01187300,03164000
04185000,03164000
04197170,03164000
01632900,03170000
04213000,03170000
01423000,03170000
01639500,03170000
02112120,03170000
04296000,03170000
02027000,03173000
03500000,03173000
01550000,03173000
01658500,03173000
01557500,03173000
01057000,03173000
01596500,03180500
02069700,03180500
02125000,03182500
02137727,03182500
02177000,03182500
02053800,03182500
02074500,03182500
01596500,03186500
02053200,03213700
02055100,03213700
01484100,03213700
01667500,03213700
04213000,03237500
02051000,03237500
03069500,03238500
02059500,03439000
03473000,03439000
01411300,03439000
02046000,03456500
03066000,03460000
02053200,03463300
01547700,03471500
03164000,03473000
01568000,03473000
01542810,03473000
02027000,03479000
01078000,03479000
01632000,03479000
03439000,03488000
01142500,03488000
03237280,03488000
01544500,03498500
01139800,03498500
01568000,03498500
01439500,03498500
02014000,03498500
02053200,03498500
01142500,03498500
01552500,03498500
03015500,03498500
02070000,03500000
02027500,03500000
02149000,03500000
01350140,03500000
01596500,03500000
02128000,03500000
01518862,03500000
01415000,03500000
01667500,03500240
01568000,03504000
03010655,04122200
03140000,04122200
03498500,04185000
03010655,04185000
03066000,04185000
01632900,04185000
03069500,04196800
02051500,04196800
02143040,04196800
01487000,04196800
01439500,04213000
01666500,04213000
03500240,04216418
04256000,04216418
03238500,04224775
02064000,04224775
01485500,04224775
03182500,04224775
02051000,04233000
02014000,04233000
01644000,04296000
01594950,04296000
01333000,04296000
